"customer_id","registration_date","customer_segments","total_orders","average_order_value","order_id","order_date","promised_delivery_time","actual_delivery_time","delivery_status","order_total","payment_method","delivery_partner_id","store_id","product_id","quantity","unit_price","total_price","product_name","category","brand","price","mrp","margin_percentage","shelf_life_days","min_stock_level","max_stock_level","promised_time","actual_time","delivery_time_minutes","distance_km","dp_delivery_status","reasons_if_delayed","feedback_id","rating","feedback_text","feedback_category","sentiment","feedback_date","rating_icon","emoji","star","category_name","category_img"
37802267,"2023-11-24","New",4,"594.87","5445047872","2023-10-17","05:49:18","05:54:18","On Time","927.52","Card",66,"7313",723678,3,"675.46","2026.38","Dog Food","Pet Care","Lall, Datta and Swamy","675.46","1039.17",35,365,14,97,"05:49:00","05:54:00",5,"1.85","On Time","Traffic",1957263,2,"Not worth the price I paid.","Customer Service","Negative","2023-10-17",2,"https://i.postimg.cc/zGbrMQ9C/sad.png","⭐⭐","Pet Care","https://i.postimg.cc/FRMdmQjx/pet-food.png"
36428139,"2024-04-09","Premium",15,"619.69","3678525130","2023-03-20","18:33:25","18:35:25","On Time","1650.30","UPI",82096,"2099",451812,1,"530.85","530.85","Pain Reliever","Pharmacy","Batra, Sant and Mandal","530.85","663.56",20,365,29,63,"18:33:00","18:35:00",2,"4.74","On Time","Traffic",6824174,5,"Will definitely order again.","Delivery","Positive","2023-03-20",5,"https://i.postimg.cc/XYyRxCCx/star.png","⭐⭐⭐⭐⭐","Pharmacy","https://i.postimg.cc/W3x7FCP9/pharmacy.png"
81229704,"2024-03-22","Premium",10,"429.04","9328056960","2024-08-14","06:36:10","06:43:10","Slightly Delayed","445.48","Cash",99744,"9565",237083,2,"577.13","1154.26","Cough Syrup","Pharmacy","Hayer-Banerjee","577.13","721.41",20,365,24,86,"06:36:00","06:43:00",7,"2.58","Slightly Delayed","Traffic",9606913,4,"Items were in perfect condition.","App Experience","Positive","2024-08-14",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Pharmacy","https://i.postimg.cc/W3x7FCP9/pharmacy.png"
40277444,"2023-05-10","New",1,"251.79","2109203997","2024-05-04","18:35:04","18:47:04","Slightly Delayed","1463.17","Cash",72612,"1818",131937,1,"287.81","287.81","Frozen Pizza","Instant & Frozen Food","Varkey, Devi and Ganguly","287.81","479.68",40,180,18,68,"18:35:00","18:47:00",12,"3.92","Slightly Delayed","Traffic",1967173,1,"I had a bad experience.","App Experience","Negative","2024-05-04",1,"https://i.postimg.cc/15zP0XBY/angry.png","⭐","Instant & Frozen Food","https://i.postimg.cc/1RVwdvpH/ice-cream.png"
32500305,"2024-06-09","New",5,"362.53","556665455","2024-02-08","01:22:11","01:49:11","Significantly Delayed","715.72","Card",18521,"8468",876139,3,"415.75","1247.25","Pulses","Grocery & Staples","Cherian-Dara","415.75","489.12",15,365,14,83,"01:22:00","01:49:00",27,"2.43","Significantly Delayed","Traffic",9478618,4,"Good selection of products.","Delivery","Positive","2024-02-08",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Grocery & Staples","https://i.postimg.cc/jSc7fmbs/grocery.png"
24000329,"2023-11-01","Premium",17,"1787.69","6573705785","2023-11-23","12:49:22","12:45:22","On Time","1864.68","Wallet",13849,"8486",567671,2,"418.48","836.96","Biscuits","Snacks & Munchies","Nagar LLC","418.48","643.82",35,90,12,90,"12:49:00","12:45:00",-4,"4.68","On Time","Unknown",518511,4,"Customer service was very helpful.","Delivery","Positive","2023-11-23",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Snacks & Munchies","https://i.postimg.cc/CKP7Ydrp/snacks.png"
2058037,"2023-11-17","Inactive",11,"1797.02","2609502403","2024-10-31","18:35:21","18:37:21","On Time","3105.12","Wallet",70771,"1582",131136,1,"37.80","37.80","Salt","Grocery & Staples","Deshpande-Rama","37.80","44.47",15,365,29,95,"18:35:00","18:37:00",2,"0.90","On Time","Traffic",8677118,3,"Delivery was fine, but the product could be better.","App Experience","Neutral","2024-10-31",3,"https://i.postimg.cc/d02zccny/confused.png","⭐⭐⭐","Grocery & Staples","https://i.postimg.cc/jSc7fmbs/grocery.png"
85354059,"2023-08-20","Premium",2,"672.87","1463293930","2024-06-06","14:41:05","14:36:05","On Time","2859.25","UPI",55394,"1306",689769,1,"46.62","46.62","Frozen Vegetables","Instant & Frozen Food","Kothari-Datta","46.62","77.70",40,180,17,51,"14:41:00","14:36:00",-5,"0.57","On Time","Unknown",3263168,4,"Customer service was very helpful.","App Experience","Positive","2024-06-06",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Instant & Frozen Food","https://i.postimg.cc/1RVwdvpH/ice-cream.png"
84456355,"2023-09-26","New",2,"1361.12","8132887999","2024-02-25","16:24:58","16:35:58","Slightly Delayed","3379.00","Wallet",7931,"5613",433521,2,"321.33","642.66","Diapers","Baby Care","Mahal Group","321.33","459.04",30,365,27,58,"16:24:00","16:35:00",11,"3.77","Slightly Delayed","Traffic",4714369,2,"The packaging was poor.","Product Quality","Negative","2024-02-25",2,"https://i.postimg.cc/zGbrMQ9C/sad.png","⭐⭐","Baby Care","https://i.postimg.cc/k55tvsJW/feeding.png"
46208150,"2024-02-05","New",3,"1283.10","7178789018","2023-09-12","09:09:53","09:06:53","On Time","2166.39","Wallet",53062,"2122",112390,1,"877.98","877.98","Toothpaste","Personal Care","Kibe, Contractor and Randhawa","877.98","1350.74",35,365,23,85,"09:09:00","09:06:00",-3,"3.90","On Time","Unknown",8859102,3,"Average experience, could improve.","Delivery","Neutral","2023-09-12",3,"https://i.postimg.cc/d02zccny/confused.png","⭐⭐⭐","Personal Care","https://i.postimg.cc/hvmm7GSw/personal-care.png"
83023956,"2023-09-01","Regular",12,"1551.29","2295700159","2024-03-11","12:48:17","12:55:17","Slightly Delayed","1413.77","Card",61371,"6858",760828,3,"563.45","1690.35","Pet Treats","Pet Care","Khurana, Khosla and Yohannan","563.45","866.85",35,365,23,93,"12:48:00","12:55:00",7,"1.35","Slightly Delayed","Traffic",5063494,4,"Customer service was very helpful.","App Experience","Positive","2024-03-11",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Pet Care","https://i.postimg.cc/FRMdmQjx/pet-food.png"
35988028,"2024-08-31","Premium",6,"898.52","9277089038","2023-04-15","20:21:46","20:29:46","Slightly Delayed","1401.29","Wallet",75267,"3241",837480,2,"217.40","434.80","Cough Syrup","Pharmacy","Edwin and Sons","217.40","271.75",20,365,22,82,"20:21:00","20:29:00",8,"4.20","Slightly Delayed","Traffic",2318001,4,"The product met my expectations.","Product Quality","Neutral","2023-04-15",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Pharmacy","https://i.postimg.cc/W3x7FCP9/pharmacy.png"
54923640,"2024-04-10","Inactive",15,"234.66","145057465","2024-11-02","09:09:51","09:04:51","On Time","1590.17","Cash",2353,"3887",26060,3,"342.94","1028.82","Vitamins","Pharmacy","Shah and Sons","342.94","428.67",20,365,25,57,"09:09:00","09:04:00",-5,"1.62","On Time","Unknown",8881952,2,"Taste was not as expected.","Delivery","Negative","2024-11-02",2,"https://i.postimg.cc/zGbrMQ9C/sad.png","⭐⭐","Pharmacy","https://i.postimg.cc/W3x7FCP9/pharmacy.png"
97770901,"2023-04-05","Inactive",11,"1896.36","9452353274","2024-10-10","19:37:15","19:38:15","On Time","4410.72","Cash",4535,"7549",34186,1,"925.65","925.65","Mangoes","Fruits & Vegetables","Mandal-Kar","925.65","1234.20",25,3,27,74,"19:37:00","19:38:00",1,"4.42","On Time","Traffic",2264492,4,"Very happy with the service!","App Experience","Positive","2024-10-10",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Fruits & Vegetables","https://i.postimg.cc/sgsWvyb6/fruits.png"
67340606,"2024-06-20","Premium",6,"263.58","5434328922","2024-02-08","07:46:10","07:44:10","On Time","2877.57","Card",57029,"6298",837480,2,"217.40","434.80","Cough Syrup","Pharmacy","Edwin and Sons","217.40","271.75",20,365,22,82,"07:46:00","07:44:00",-2,"0.77","On Time","Unknown",6613978,3,"The order was incorrect.","Delivery","Negative","2024-02-08",3,"https://i.postimg.cc/d02zccny/confused.png","⭐⭐⭐","Pharmacy","https://i.postimg.cc/W3x7FCP9/pharmacy.png"
99707100,"2024-02-24","Inactive",9,"1089.92","3327051807","2023-10-02","17:06:07","17:09:07","On Time","2141.39","Card",26018,"8226",516376,3,"877.43","2632.29","Onions","Fruits & Vegetables","Agarwal-Dhar","877.43","1169.91",25,3,21,71,"17:06:00","17:09:00",3,"0.96","On Time","Traffic",1571610,5,"Overall good experience, thank you!","Product Quality","Positive","2023-10-02",5,"https://i.postimg.cc/XYyRxCCx/star.png","⭐⭐⭐⭐⭐","Fruits & Vegetables","https://i.postimg.cc/sgsWvyb6/fruits.png"
25713335,"2024-02-10","New",16,"1362.71","1461604569","2024-04-26","02:18:57","02:17:57","On Time","3604.01","UPI",49871,"706",812607,1,"416.65","416.65","Potatoes","Fruits & Vegetables","Rege Group","416.65","555.53",25,3,11,63,"02:18:00","02:17:00",-1,"3.85","On Time","Unknown",4015052,2,"I had a bad experience.","Customer Service","Negative","2024-04-26",2,"https://i.postimg.cc/zGbrMQ9C/sad.png","⭐⭐","Fruits & Vegetables","https://i.postimg.cc/sgsWvyb6/fruits.png"
78725001,"2024-11-01","Regular",15,"1105.15","606518084","2023-10-28","16:21:12","16:21:12","On Time","1424.47","Cash",96049,"6968",60619,1,"726.41","726.41","Iced Tea","Cold Drinks & Juices","Bhasin LLC","726.41","1037.73",30,180,10,97,"16:21:00","16:21:00",0,"4.31","On Time","Unknown",1691909,4,"Very fresh and well-packaged.","Delivery","Positive","2023-10-28",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Cold Drinks & Juices","https://i.postimg.cc/kXrKPWsd/softdrink.png"
13122744,"2024-02-02","Regular",5,"1616.47","7637625389","2023-10-15","20:38:10","20:43:10","On Time","2013.55","Card",47591,"4837",585299,1,"799.46","799.46","Pet Treats","Pet Care","Sharma, Chandra and Prashad","799.46","1229.94",35,365,13,50,"20:38:00","20:43:00",5,"1.57","On Time","Traffic",3244890,2,"Customer service was not helpful.","Product Quality","Negative","2023-10-15",2,"https://i.postimg.cc/zGbrMQ9C/sad.png","⭐⭐","Pet Care","https://i.postimg.cc/FRMdmQjx/pet-food.png"
30891209,"2024-07-22","New",1,"1815.35","7311621328","2024-04-07","02:48:51","03:18:51","Significantly Delayed","2639.67","Wallet",62428,"6243",317242,3,"198.15","594.45","Pulses","Grocery & Staples","Rastogi Group","198.15","233.12",15,365,22,63,"02:48:00","03:18:00",30,"0.52","Significantly Delayed","Traffic",2137564,5,"Excellent quality, will buy again!","Product Quality","Positive","2024-04-07",5,"https://i.postimg.cc/XYyRxCCx/star.png","⭐⭐⭐⭐⭐","Grocery & Staples","https://i.postimg.cc/jSc7fmbs/grocery.png"
38244021,"2024-04-22","Inactive",13,"1326.66","8790217194","2024-03-25","01:39:32","01:52:32","Slightly Delayed","1666.68","Wallet",60118,"6000",589812,2,"163.03","326.06","Detergent","Household Care","Bir PLC","163.03","217.37",25,365,22,52,"01:39:00","01:52:00",13,"1.76","Slightly Delayed","Traffic",3569701,4,"Delivery was fine, but the product could be better.","Customer Service","Neutral","2024-03-25",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Household Care","https://i.postimg.cc/1tnnLzNt/cleaning-tools.png"
13071673,"2024-04-27","Regular",17,"1208.04","1772445313","2023-07-21","00:41:42","00:44:42","On Time","2441.43","Card",87117,"1745",557908,3,"942.37","2827.11","Vitamins","Pharmacy","Sundaram Inc","942.37","1177.96",20,365,14,53,"00:41:00","00:44:00",3,"1.40","On Time","Traffic",3212356,5,"Very happy with the service!","Product Quality","Positive","2023-07-21",5,"https://i.postimg.cc/XYyRxCCx/star.png","⭐⭐⭐⭐⭐","Pharmacy","https://i.postimg.cc/W3x7FCP9/pharmacy.png"
35358395,"2023-10-05","Inactive",12,"787.28","159394992","2024-08-06","06:59:30","07:00:30","On Time","611.71","Card",28600,"9812",473929,1,"440.19","440.19","Carrots","Fruits & Vegetables","Bhardwaj, Bhatia and Deshmukh","440.19","586.92",25,3,19,70,"06:59:00","07:00:00",1,"2.13","On Time","Traffic",9072707,4,"Items were in perfect condition.","App Experience","Positive","2024-08-06",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Fruits & Vegetables","https://i.postimg.cc/sgsWvyb6/fruits.png"
76218218,"2024-05-04","Inactive",10,"1170.57","7992910755","2023-07-12","09:26:08","09:54:08","Significantly Delayed","3156.54","Wallet",85359,"7476",243235,1,"109.03","109.03","Cat Food","Pet Care","Batta Inc","109.03","167.74",35,365,14,71,"09:26:00","09:54:00",28,"1.99","Significantly Delayed","Traffic",405271,5,"Excellent quality, will buy again!","App Experience","Positive","2023-07-12",5,"https://i.postimg.cc/XYyRxCCx/star.png","⭐⭐⭐⭐⭐","Pet Care","https://i.postimg.cc/FRMdmQjx/pet-food.png"
1719710,"2023-06-26","New",2,"1332.82","1786931285","2023-06-29","04:59:55","04:55:55","On Time","778.90","Wallet",76004,"4927",679321,1,"738.46","738.46","Cola","Cold Drinks & Juices","Khurana-Dewan","738.46","1054.94",30,180,20,68,"04:59:00","04:55:00",-4,"3.08","On Time","Unknown",2928147,4,"Very happy with the service!","Product Quality","Positive","2023-06-29",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Cold Drinks & Juices","https://i.postimg.cc/kXrKPWsd/softdrink.png"
95372766,"2024-01-15","Regular",9,"629.05","2225520858","2023-11-22","13:18:16","13:16:16","On Time","3519.46","Cash",13646,"597",448752,3,"160.07","480.21","Toilet Cleaner","Household Care","Batta-Doctor","160.07","213.43",25,365,23,96,"13:18:00","13:16:00",-2,"3.21","On Time","Unknown",4081194,4,"Highly recommended!","Delivery","Positive","2023-11-22",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Household Care","https://i.postimg.cc/1tnnLzNt/cleaning-tools.png"
33034249,"2024-10-19","Inactive",5,"861.55","5635738740","2023-09-28","14:45:27","14:45:27","On Time","2920.62","UPI",49965,"6365",319388,2,"657.80","1315.60","Orange Juice","Cold Drinks & Juices","D’Alia-Dey","657.80","939.71",30,180,26,56,"14:45:00","14:45:00",0,"0.82","On Time","Unknown",5715020,1,"I had a bad experience.","Customer Service","Negative","2023-09-28",1,"https://i.postimg.cc/15zP0XBY/angry.png","⭐","Cold Drinks & Juices","https://i.postimg.cc/kXrKPWsd/softdrink.png"
41878908,"2024-05-31","Premium",6,"390.11","2230824358","2023-05-24","15:39:07","15:53:07","Slightly Delayed","2302.29","Cash",47833,"2143",679284,1,"877.89","877.89","Cough Syrup","Pharmacy","Pant LLC","877.89","1097.36",20,365,28,95,"15:39:00","15:53:00",14,"1.33","Slightly Delayed","Traffic",1472206,2,"Very disappointed with the quality.","App Experience","Negative","2023-05-24",2,"https://i.postimg.cc/zGbrMQ9C/sad.png","⭐⭐","Pharmacy","https://i.postimg.cc/W3x7FCP9/pharmacy.png"
52085702,"2023-09-13","New",8,"801.83","9217211301","2023-06-15","10:35:23","10:32:23","On Time","4441.76","Cash",89404,"9240",681063,2,"321.28","642.56","Mango Drink","Cold Drinks & Juices","Dass and Sons","321.28","458.97",30,180,20,91,"10:35:00","10:32:00",-3,"1.26","On Time","Unknown",2790375,2,"Very disappointed with the quality.","Delivery","Negative","2023-06-15",2,"https://i.postimg.cc/zGbrMQ9C/sad.png","⭐⭐","Cold Drinks & Juices","https://i.postimg.cc/kXrKPWsd/softdrink.png"
16082651,"2023-11-04","Regular",14,"895.74","4501870609","2024-07-10","08:28:58","08:33:58","On Time","2253.30","Cash",42567,"4010",839170,2,"481.63","963.26","Curd","Dairy & Breakfast","Shetty and Sons","481.63","602.04",20,7,11,59,"08:28:00","08:33:00",5,"2.15","On Time","Traffic",1193824,4,"Delivery was fine, but the product could be better.","Customer Service","Neutral","2024-07-10",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Dairy & Breakfast","https://i.postimg.cc/X7wFjX1B/food.png"
89699655,"2024-02-04","Inactive",4,"1134.64","838401679","2023-07-23","07:40:40","07:55:40","Slightly Delayed","1430.39","Wallet",83793,"6870",832348,3,"831.43","2494.29","Biscuits","Snacks & Munchies","Jani-Ram","831.43","1279.12",35,90,10,79,"07:40:00","07:55:00",15,"3.00","Slightly Delayed","Traffic",4316711,3,"Very disappointed with the quality.","Product Quality","Negative","2023-07-23",3,"https://i.postimg.cc/d02zccny/confused.png","⭐⭐⭐","Snacks & Munchies","https://i.postimg.cc/CKP7Ydrp/snacks.png"
66440188,"2023-08-15","Premium",9,"1976.52","9587315528","2024-08-07","00:21:21","00:26:21","On Time","1019.38","Wallet",92673,"7856",623234,3,"329.79","989.37","Frozen Biryani","Instant & Frozen Food","Chakrabarti-Batra","329.79","549.65",40,180,13,72,"00:21:00","00:26:00",5,"1.12","On Time","Traffic",6658998,2,"The order was incorrect.","Delivery","Negative","2024-08-07",2,"https://i.postimg.cc/zGbrMQ9C/sad.png","⭐⭐","Instant & Frozen Food","https://i.postimg.cc/1RVwdvpH/ice-cream.png"
95001589,"2024-08-23","Regular",20,"1788.42","3122936945","2023-05-06","23:26:29","23:25:29","On Time","397.68","Cash",65301,"9066",880510,1,"951.43","951.43","Bread","Dairy & Breakfast","Roy-Char","951.43","1189.29",20,7,29,54,"23:26:00","23:25:00",-1,"0.97","On Time","Unknown",3488198,3,"Items were missing from my order.","Customer Service","Negative","2023-05-06",3,"https://i.postimg.cc/d02zccny/confused.png","⭐⭐⭐","Dairy & Breakfast","https://i.postimg.cc/X7wFjX1B/food.png"
32054313,"2024-10-03","Regular",2,"340.15","6093390755","2023-11-24","13:36:41","13:39:41","On Time","1872.67","Card",60889,"2462",337168,1,"545.49","545.49","Eggs","Dairy & Breakfast","Dasgupta PLC","545.49","681.86",20,7,25,98,"13:36:00","13:39:00",3,"1.17","On Time","Traffic",990612,3,"The packaging was poor.","Delivery","Negative","2023-11-24",3,"https://i.postimg.cc/d02zccny/confused.png","⭐⭐⭐","Dairy & Breakfast","https://i.postimg.cc/X7wFjX1B/food.png"
66932104,"2023-10-19","Premium",3,"976.71","2032956677","2024-05-02","21:43:42","21:50:42","Slightly Delayed","1051.16","Wallet",17988,"7861",993331,1,"102.44","102.44","Pulses","Grocery & Staples","Parmer, Gola and Yogi","102.44","120.52",15,365,28,86,"21:43:00","21:50:00",7,"3.45","Slightly Delayed","Traffic",8476626,3,"The product met my expectations.","Product Quality","Neutral","2024-05-02",3,"https://i.postimg.cc/d02zccny/confused.png","⭐⭐⭐","Grocery & Staples","https://i.postimg.cc/jSc7fmbs/grocery.png"
67092149,"2023-12-16","Premium",1,"376.48","1488430001","2024-08-04","15:26:28","15:40:28","Slightly Delayed","3630.56","Card",40079,"4217",807452,3,"144.19","432.57","Pulses","Grocery & Staples","Naik Ltd","144.19","169.64",15,365,27,61,"15:26:00","15:40:00",14,"3.83","Slightly Delayed","Traffic",7821651,2,"Items were missing from my order.","Delivery","Negative","2024-08-04",2,"https://i.postimg.cc/zGbrMQ9C/sad.png","⭐⭐","Grocery & Staples","https://i.postimg.cc/jSc7fmbs/grocery.png"
65570302,"2024-10-11","Inactive",19,"1322.32","615391848","2024-09-12","21:57:22","21:53:22","On Time","1041.18","Cash",2990,"2628",284460,1,"505.95","505.95","Potatoes","Fruits & Vegetables","Ramakrishnan, Anand and Khare","505.95","674.60",25,3,21,85,"21:57:00","21:53:00",-4,"3.51","On Time","Unknown",6182560,3,"Very disappointed with the quality.","App Experience","Negative","2024-09-12",3,"https://i.postimg.cc/d02zccny/confused.png","⭐⭐⭐","Fruits & Vegetables","https://i.postimg.cc/sgsWvyb6/fruits.png"
30823988,"2024-03-25","Premium",9,"1525.85","8686093533","2024-02-06","06:08:02","06:04:02","On Time","2197.24","Cash",5503,"1232",492958,2,"84.20","168.40","Lotion","Personal Care","Acharya PLC","84.20","129.54",35,365,26,88,"06:08:00","06:04:00",-4,"4.08","On Time","Unknown",6953419,5,"Will definitely order again.","Customer Service","Positive","2024-02-06",5,"https://i.postimg.cc/XYyRxCCx/star.png","⭐⭐⭐⭐⭐","Personal Care","https://i.postimg.cc/hvmm7GSw/personal-care.png"
68714053,"2024-07-19","New",18,"1474.77","7038758506","2023-05-08","06:34:49","06:39:49","On Time","77.11","Wallet",88037,"731",51036,2,"931.61","1863.22","Baby Food","Baby Care","Karnik PLC","931.61","1330.87",30,365,12,86,"06:34:00","06:39:00",5,"3.71","On Time","Traffic",3521174,2,"Taste was not as expected.","Delivery","Negative","2023-05-08",2,"https://i.postimg.cc/zGbrMQ9C/sad.png","⭐⭐","Baby Care","https://i.postimg.cc/k55tvsJW/feeding.png"
